Any,Codi_districte,Nom_districte,Codi_barri,Nom_barri,Seccio_censal,Desc_tipus_propietari,Concepte,Nombre
2019,2,Eixample,6,la Sagrada Família,28,Associacions,Superfície_m2,107
2019,2,Eixample,6,la Sagrada Família,28,No consta,Superfície_m2,1352
2019,2,Eixample,6,la Sagrada Família,29,Persona Física - Espanyola,Superfície_m2,36120
2019,2,Eixample,6,la Sagrada Família,29,Persona Física - Estrangera,Superfície_m2,1795
2019,2,Eixample,6,la Sagrada Família,29,Societats anònimes,Superfície_m2,3568
2019,2,Eixample,6,la Sagrada Família,29,Societats responsabilitat limitada,Superfície_m2,1743
2019,2,Eixample,6,la Sagrada Família,29,Comunitats de béns,Superfície_m2,4413
2019,2,Eixample,6,la Sagrada Família,29,No consta,Superfície_m2,1454
2019,2,Eixample,6,la Sagrada Família,30,Persona Física - Espanyola,Superfície_m2,36114
2019,2,Eixample,6,la Sagrada Família,30,Persona Física - Estrangera,Superfície_m2,2719
2019,2,Eixample,6,la Sagrada Família,30,Societats anònimes,Superfície_m2,4773
2019,2,Eixample,6,la Sagrada Família,30,Societats responsabilitat limitada,Superfície_m2,1777
2019,2,Eixample,6,la Sagrada Família,30,No consta,Superfície_m2,1451
2019,2,Eixample,6,la Sagrada Família,31,Persona Física - Espanyola,Superfície_m2,32056
2019,2,Eixample,6,la Sagrada Família,31,Persona Física - Estrangera,Superfície_m2,1702
2019,2,Eixample,6,la Sagrada Família,31,Societats anònimes,Superfície_m2,861
2019,2,Eixample,6,la Sagrada Família,31,Societats responsabilitat limitada,Superfície_m2,7323
2019,2,Eixample,6,la Sagrada Família,31,No consta,Superfície_m2,362
2019,2,Eixample,6,la Sagrada Família,32,Persona Física - Espanyola,Superfície_m2,34660
2019,2,Eixample,6,la Sagrada Família,32,Persona Física - Estrangera,Superfície_m2,1086
2019,2,Eixample,6,la Sagrada Família,32,Societats anònimes,Superfície_m2,56
2019,2,Eixample,6,la Sagrada Família,32,Societats responsabilitat limitada,Superfície_m2,2749
2019,2,Eixample,6,la Sagrada Família,32,Comunitats de béns,Superfície_m2,1032
2019,2,Eixample,6,la Sagrada Família,32,Associacions,Superfície_m2,50
2019,2,Eixample,6,la Sagrada Família,32,Congregacions i institucions religioses,Superfície_m2,674
2019,2,Eixample,6,la Sagrada Família,32,No consta,Superfície_m2,1261
2019,2,Eixample,6,la Sagrada Família,33,Persona Física - Espanyola,Superfície_m2,39267
2019,2,Eixample,6,la Sagrada Família,33,Persona Física - Estrangera,Superfície_m2,894
2019,2,Eixample,6,la Sagrada Família,33,Societats anònimes,Superfície_m2,336
2019,2,Eixample,6,la Sagrada Família,33,Societats responsabilitat limitada,Superfície_m2,1437
2019,2,Eixample,6,la Sagrada Família,33,Comunitats de béns,Superfície_m2,127
2019,2,Eixample,6,la Sagrada Família,33,Associacions,Superfície_m2,62
2019,2,Eixample,6,la Sagrada Família,33,No consta,Superfície_m2,402
2019,2,Eixample,6,la Sagrada Família,34,Persona Física - Espanyola,Superfície_m2,31323
2019,2,Eixample,6,la Sagrada Família,34,Persona Física - Estrangera,Superfície_m2,1329
2019,2,Eixample,6,la Sagrada Família,34,Societats anònimes,Superfície_m2,105
2019,2,Eixample,6,la Sagrada Família,34,Societats responsabilitat limitada,Superfície_m2,5967
2019,2,Eixample,6,la Sagrada Família,34,Associacions,Superfície_m2,141
2019,2,Eixample,6,la Sagrada Família,34,No consta,Superfície_m2,3930
2019,2,Eixample,6,la Sagrada Família,35,Persona Física - Espanyola,Superfície_m2,43893
2019,2,Eixample,6,la Sagrada Família,35,Persona Física - Estrangera,Superfície_m2,553
2019,2,Eixample,6,la Sagrada Família,35,Societats anònimes,Superfície_m2,84
2019,2,Eixample,6,la Sagrada Família,35,Societats responsabilitat limitada,Superfície_m2,8344
2019,2,Eixample,6,la Sagrada Família,35,Comunitats de béns,Superfície_m2,114
2019,2,Eixample,6,la Sagrada Família,35,Societats cooperatives,Superfície_m2,24
2019,2,Eixample,6,la Sagrada Família,35,Corporacions locals,Superfície_m2,63
2019,2,Eixample,6,la Sagrada Família,35,No consta,Superfície_m2,745
2019,2,Eixample,6,la Sagrada Família,36,Persona Física - Espanyola,Superfície_m2,41640
2019,2,Eixample,6,la Sagrada Família,36,Persona Física - Estrangera,Superfície_m2,1059
2019,2,Eixample,6,la Sagrada Família,36,Societats anònimes,Superfície_m2,183
2019,2,Eixample,6,la Sagrada Família,36,Societats responsabilitat limitada,Superfície_m2,4358
2019,2,Eixample,6,la Sagrada Família,36,No consta,Superfície_m2,731
2019,2,Eixample,6,la Sagrada Família,37,Persona Física - Espanyola,Superfície_m2,38871
2019,2,Eixample,6,la Sagrada Família,37,Persona Física - Estrangera,Superfície_m2,929
2019,2,Eixample,6,la Sagrada Família,37,Societats anònimes,Superfície_m2,210
2019,2,Eixample,6,la Sagrada Família,37,Societats responsabilitat limitada,Superfície_m2,4933
2019,2,Eixample,6,la Sagrada Família,37,No consta,Superfície_m2,1380
2019,2,Eixample,6,la Sagrada Família,38,Persona Física - Espanyola,Superfície_m2,52513
2019,2,Eixample,6,la Sagrada Família,38,Persona Física - Estrangera,Superfície_m2,1400
2019,2,Eixample,6,la Sagrada Família,38,Societats anònimes,Superfície_m2,149
2019,2,Eixample,6,la Sagrada Família,38,Societats responsabilitat limitada,Superfície_m2,2459
2019,2,Eixample,6,la Sagrada Família,38,Comunitats de propietaris en règim de propietat horitzontal,Superfície_m2,186
2019,2,Eixample,6,la Sagrada Família,38,Corporacions locals,Superfície_m2,91
2019,2,Eixample,6,la Sagrada Família,38,No consta,Superfície_m2,926
2019,2,Eixample,6,la Sagrada Família,39,Persona Física - Espanyola,Superfície_m2,55936
2019,2,Eixample,6,la Sagrada Família,39,Persona Física - Estrangera,Superfície_m2,1427
2019,2,Eixample,6,la Sagrada Família,39,Societats anònimes,Superfície_m2,404
2019,2,Eixample,6,la Sagrada Família,39,Societats responsabilitat limitada,Superfície_m2,9196
2019,2,Eixample,6,la Sagrada Família,39,Comunitats de béns,Superfície_m2,799
2019,2,Eixample,6,la Sagrada Família,39,Comunitats de propietaris en règim de propietat horitzontal,Superfície_m2,45
2019,2,Eixample,6,la Sagrada Família,39,Entitats estrangeres,Superfície_m2,60
2019,2,Eixample,6,la Sagrada Família,39,Congregacions i institucions religioses,Superfície_m2,112
2019,2,Eixample,6,la Sagrada Família,39,No consta,Superfície_m2,720
2019,2,Eixample,6,la Sagrada Família,40,Persona Física - Espanyola,Superfície_m2,44236
2019,2,Eixample,6,la Sagrada Família,40,Persona Física - Estrangera,Superfície_m2,1363
2019,2,Eixample,6,la Sagrada Família,40,Societats anònimes,Superfície_m2,169
2019,2,Eixample,6,la Sagrada Família,40,Societats responsabilitat limitada,Superfície_m2,5228
2019,2,Eixample,6,la Sagrada Família,40,Comunitats de béns,Superfície_m2,1160
2019,2,Eixample,6,la Sagrada Família,40,Associacions,Superfície_m2,44
2019,2,Eixample,6,la Sagrada Família,40,No consta,Superfície_m2,1259
2019,2,Eixample,6,la Sagrada Família,41,Persona Física - Espanyola,Superfície_m2,50248
2019,2,Eixample,6,la Sagrada Família,41,Persona Física - Estrangera,Superfície_m2,819
2019,2,Eixample,6,la Sagrada Família,41,Societats anònimes,Superfície_m2,682
2019,2,Eixample,6,la Sagrada Família,41,Societats responsabilitat limitada,Superfície_m2,6355
2019,2,Eixample,6,la Sagrada Família,41,Comunitats de béns,Superfície_m2,720
2019,2,Eixample,6,la Sagrada Família,41,Òrgans de l'Administració de l'Estat i comunitats autònomes,Superfície_m2,52
2019,2,Eixample,6,la Sagrada Família,41,No consta,Superfície_m2,2443
2019,2,Eixample,6,la Sagrada Família,42,Persona Física - Espanyola,Superfície_m2,63123
2019,2,Eixample,6,la Sagrada Família,42,Persona Física - Estrangera,Superfície_m2,1232
2019,2,Eixample,6,la Sagrada Família,42,Societats anònimes,Superfície_m2,199
2019,2,Eixample,6,la Sagrada Família,42,Societats responsabilitat limitada,Superfície_m2,1043
2019,2,Eixample,6,la Sagrada Família,42,Associacions,Superfície_m2,91
2019,2,Eixample,6,la Sagrada Família,42,No consta,Superfície_m2,1090
2019,2,Eixample,6,la Sagrada Família,43,Persona Física - Espanyola,Superfície_m2,49953
2019,2,Eixample,6,la Sagrada Família,43,Persona Física - Estrangera,Superfície_m2,914
2019,2,Eixample,6,la Sagrada Família,43,Societats responsabilitat limitada,Superfície_m2,6805
2019,2,Eixample,6,la Sagrada Família,43,Comunitats de béns,Superfície_m2,300
2019,2,Eixample,6,la Sagrada Família,43,Comunitats de propietaris en règim de propietat horitzontal,Superfície_m2,74
2019,2,Eixample,6,la Sagrada Família,43,Congregacions i institucions religioses,Superfície_m2,129
2019,2,Eixample,6,la Sagrada Família,43,No consta,Superfície_m2,263
2019,2,Eixample,6,la Sagrada Família,44,Persona Física - Espanyola,Superfície_m2,38224
2019,2,Eixample,6,la Sagrada Família,44,Persona Física - Estrangera,Superfície_m2,835
2019,2,Eixample,6,la Sagrada Família,44,Societats anònimes,Superfície_m2,518
2019,2,Eixample,6,la Sagrada Família,44,Societats responsabilitat limitada,Superfície_m2,3772
2019,2,Eixample,6,la Sagrada Família,44,Congregacions i institucions religioses,Superfície_m2,67
2019,2,Eixample,6,la Sagrada Família,44,No consta,Superfície_m2,556
2019,2,Eixample,6,la Sagrada Família,45,Persona Física - Espanyola,Superfície_m2,40851
2019,2,Eixample,6,la Sagrada Família,45,Persona Física - Estrangera,Superfície_m2,1067
2019,2,Eixample,6,la Sagrada Família,45,Societats anònimes,Superfície_m2,646
2019,2,Eixample,6,la Sagrada Família,45,Societats responsabilitat limitada,Superfície_m2,3909
2019,2,Eixample,6,la Sagrada Família,45,Comunitats de béns,Superfície_m2,47
2019,2,Eixample,6,la Sagrada Família,45,Associacions,Superfície_m2,53
2019,2,Eixample,6,la Sagrada Família,45,Entitats estrangeres,Superfície_m2,48
2019,2,Eixample,6,la Sagrada Família,45,No consta,Superfície_m2,691
2019,2,Eixample,6,la Sagrada Família,46,Persona Física - Espanyola,Superfície_m2,73509
2019,2,Eixample,6,la Sagrada Família,46,Persona Física - Estrangera,Superfície_m2,1762
2019,2,Eixample,6,la Sagrada Família,46,Societats anònimes,Superfície_m2,487
2019,2,Eixample,6,la Sagrada Família,46,Societats responsabilitat limitada,Superfície_m2,1684
2019,2,Eixample,6,la Sagrada Família,46,Comunitats de béns,Superfície_m2,88
2019,2,Eixample,6,la Sagrada Família,46,Corporacions locals,Superfície_m2,136
2019,2,Eixample,6,la Sagrada Família,46,Organismes públics,Superfície_m2,217
2019,2,Eixample,6,la Sagrada Família,46,Òrgans de l'Administració de l'Estat i comunitats autònomes,Superfície_m2,73
2019,2,Eixample,6,la Sagrada Família,46,Unions temporales d'empreses,Superfície_m2,76
2019,2,Eixample,6,la Sagrada Família,46,No consta,Superfície_m2,1182
2019,2,Eixample,6,la Sagrada Família,47,Persona Física - Espanyola,Superfície_m2,58662
2019,2,Eixample,6,la Sagrada Família,47,Persona Física - Estrangera,Superfície_m2,2941
2019,2,Eixample,6,la Sagrada Família,47,Societats anònimes,Superfície_m2,221
2019,2,Eixample,6,la Sagrada Família,47,Societats responsabilitat limitada,Superfície_m2,7041
2019,2,Eixample,6,la Sagrada Família,47,Associacions,Superfície_m2,572
2019,2,Eixample,6,la Sagrada Família,47,Entitats estrangeres,Superfície_m2,81
2019,2,Eixample,6,la Sagrada Família,47,Corporacions locals,Superfície_m2,306
2019,2,Eixample,6,la Sagrada Família,47,Congregacions i institucions religioses,Superfície_m2,87
2019,2,Eixample,6,la Sagrada Família,47,No consta,Superfície_m2,2574
2019,2,Eixample,6,la Sagrada Família,48,Persona Física - Espanyola,Superfície_m2,43065
2019,2,Eixample,6,la Sagrada Família,48,Persona Física - Estrangera,Superfície_m2,1499
2019,2,Eixample,6,la Sagrada Família,48,Societats anònimes,Superfície_m2,327
2019,2,Eixample,6,la Sagrada Família,48,Societats responsabilitat limitada,Superfície_m2,946
2019,2,Eixample,6,la Sagrada Família,48,Comunitats de béns,Superfície_m2,83
2019,2,Eixample,6,la Sagrada Família,48,No consta,Superfície_m2,484
2019,2,Eixample,6,la Sagrada Família,49,Persona Física - Espanyola,Superfície_m2,59480
2019,2,Eixample,6,la Sagrada Família,49,Persona Física - Estrangera,Superfície_m2,2622
2019,2,Eixample,6,la Sagrada Família,49,Societats anònimes,Superfície_m2,599
2019,2,Eixample,6,la Sagrada Família,49,Societats responsabilitat limitada,Superfície_m2,11028
2019,2,Eixample,6,la Sagrada Família,49,Comunitats de béns,Superfície_m2,208
2019,2,Eixample,6,la Sagrada Família,49,Comunitats de propietaris en règim de propietat horitzontal,Superfície_m2,25
2019,2,Eixample,6,la Sagrada Família,49,Congregacions i institucions religioses,Superfície_m2,66
2019,2,Eixample,6,la Sagrada Família,49,No consta,Superfície_m2,758
2019,2,Eixample,6,la Sagrada Família,50,Persona Física - Espanyola,Superfície_m2,51164
2019,2,Eixample,6,la Sagrada Família,50,Persona Física - Estrangera,Superfície_m2,1932
2019,2,Eixample,6,la Sagrada Família,50,Societats anònimes,Superfície_m2,1310
2019,2,Eixample,6,la Sagrada Família,50,Societats responsabilitat limitada,Superfície_m2,8483
2019,2,Eixample,6,la Sagrada Família,50,Comunitats de béns,Superfície_m2,137
2019,2,Eixample,6,la Sagrada Família,50,Associacions,Superfície_m2,112
2019,2,Eixample,6,la Sagrada Família,50,No consta,Superfície_m2,772
2019,2,Eixample,6,la Sagrada Família,51,Persona Física - Espanyola,Superfície_m2,63887
2019,2,Eixample,6,la Sagrada Família,51,Persona Física - Estrangera,Superfície_m2,3884
2019,2,Eixample,6,la Sagrada Família,51,Societats anònimes,Superfície_m2,161
2019,2,Eixample,6,la Sagrada Família,51,Societats responsabilitat limitada,Superfície_m2,7660
2019,2,Eixample,6,la Sagrada Família,51,Comunitats de béns,Superfície_m2,1655
2019,2,Eixample,6,la Sagrada Família,51,Associacions,Superfície_m2,1169
2019,2,Eixample,6,la Sagrada Família,51,Entitats estrangeres,Superfície_m2,62
2019,2,Eixample,6,la Sagrada Família,51,Corporacions locals,Superfície_m2,364
2019,2,Eixample,6,la Sagrada Família,51,Congregacions i institucions religioses,Superfície_m2,210
2019,2,Eixample,6,la Sagrada Família,51,No consta,Superfície_m2,1226
2019,2,Eixample,6,la Sagrada Família,52,Persona Física - Espanyola,Superfície_m2,61592
2019,2,Eixample,6,la Sagrada Família,52,Persona Física - Estrangera,Superfície_m2,3335
2019,2,Eixample,6,la Sagrada Família,52,Societats anònimes,Superfície_m2,2067
2019,2,Eixample,6,la Sagrada Família,52,Societats responsabilitat limitada,Superfície_m2,5915
2019,2,Eixample,6,la Sagrada Família,52,Associacions,Superfície_m2,88
2019,2,Eixample,6,la Sagrada Família,52,Entitats estrangeres,Superfície_m2,70
2019,2,Eixample,6,la Sagrada Família,52,Congregacions i institucions religioses,Superfície_m2,75
2019,2,Eixample,6,la Sagrada Família,52,No consta,Superfície_m2,1320
2019,2,Eixample,6,la Sagrada Família,53,Persona Física - Espanyola,Superfície_m2,55081
2019,2,Eixample,6,la Sagrada Família,53,Persona Física - Estrangera,Superfície_m2,2903
2019,2,Eixample,6,la Sagrada Família,53,Societats anònimes,Superfície_m2,3297
2019,2,Eixample,6,la Sagrada Família,53,Societats responsabilitat limitada,Superfície_m2,12345
2019,2,Eixample,6,la Sagrada Família,53,Comunitats de béns,Superfície_m2,1880
2019,2,Eixample,6,la Sagrada Família,53,Entitats estrangeres,Superfície_m2,46
2019,2,Eixample,6,la Sagrada Família,53,Corporacions locals,Superfície_m2,668
2019,2,Eixample,6,la Sagrada Família,53,Congregacions i institucions religioses,Superfície_m2,125
2019,2,Eixample,6,la Sagrada Família,53,No consta,Superfície_m2,1217
2019,2,Eixample,6,la Sagrada Família,54,Persona Física - Espanyola,Superfície_m2,60680
2019,2,Eixample,6,la Sagrada Família,54,Persona Física - Estrangera,Superfície_m2,2565
2019,2,Eixample,6,la Sagrada Família,54,Societats anònimes,Superfície_m2,547
2019,2,Eixample,6,la Sagrada Família,54,Societats responsabilitat limitada,Superfície_m2,9382
2019,2,Eixample,6,la Sagrada Família,54,Associacions,Superfície_m2,405
2019,2,Eixample,6,la Sagrada Família,54,Corporacions locals,Superfície_m2,1180
2019,2,Eixample,6,la Sagrada Família,54,No consta,Superfície_m2,1429
2019,2,Eixample,7,la Dreta de l'Eixample,55,Persona Física - Espanyola,Superfície_m2,63654
2019,2,Eixample,7,la Dreta de l'Eixample,55,Persona Física - Estrangera,Superfície_m2,2807
2019,2,Eixample,7,la Dreta de l'Eixample,55,Societats anònimes,Superfície_m2,5564
2019,2,Eixample,7,la Dreta de l'Eixample,55,Societats responsabilitat limitada,Superfície_m2,14266
2019,2,Eixample,7,la Dreta de l'Eixample,55,Societats col·lectives,Superfície_m2,57
2019,2,Eixample,7,la Dreta de l'Eixample,55,Comunitats de béns,Superfície_m2,262
2019,2,Eixample,7,la Dreta de l'Eixample,55,Associacions,Superfície_m2,206
2019,2,Eixample,7,la Dreta de l'Eixample,55,Congregacions i institucions religioses,Superfície_m2,66
2019,2,Eixample,7,la Dreta de l'Eixample,55,No consta,Superfície_m2,1006
2019,2,Eixample,7,la Dreta de l'Eixample,56,Persona Física - Espanyola,Superfície_m2,47623
2019,2,Eixample,7,la Dreta de l'Eixample,56,Persona Física - Estrangera,Superfície_m2,2168
2019,2,Eixample,7,la Dreta de l'Eixample,56,Societats anònimes,Superfície_m2,5025
2019,2,Eixample,7,la Dreta de l'Eixample,56,Societats responsabilitat limitada,Superfície_m2,8462
2019,2,Eixample,7,la Dreta de l'Eixample,56,Societats comanditàries,Superfície_m2,1208
2019,2,Eixample,7,la Dreta de l'Eixample,56,Comunitats de béns,Superfície_m2,1402
2019,2,Eixample,7,la Dreta de l'Eixample,56,Associacions,Superfície_m2,551
2019,2,Eixample,7,la Dreta de l'Eixample,56,Entitats estrangeres,Superfície_m2,102
2019,2,Eixample,7,la Dreta de l'Eixample,56,No consta,Superfície_m2,6391
2019,2,Eixample,7,la Dreta de l'Eixample,57,Persona Física - Espanyola,Superfície_m2,46677
2019,2,Eixample,7,la Dreta de l'Eixample,57,Persona Física - Estrangera,Superfície_m2,1593
2019,2,Eixample,7,la Dreta de l'Eixample,57,Societats anònimes,Superfície_m2,724
2019,2,Eixample,7,la Dreta de l'Eixample,57,Societats responsabilitat limitada,Superfície_m2,11078
2019,2,Eixample,7,la Dreta de l'Eixample,57,Comunitats de béns,Superfície_m2,1317
2019,2,Eixample,7,la Dreta de l'Eixample,57,"Societats civils, amb o sense personalitat jurídica",Superfície_m2,3318
2019,2,Eixample,7,la Dreta de l'Eixample,57,Entitats estrangeres,Superfície_m2,192
2019,2,Eixample,7,la Dreta de l'Eixample,57,Organismes públics,Superfície_m2,213
2019,2,Eixample,7,la Dreta de l'Eixample,57,Congregacions i institucions religioses,Superfície_m2,144
2019,2,Eixample,7,la Dreta de l'Eixample,57,No consta,Superfície_m2,483
2019,2,Eixample,7,la Dreta de l'Eixample,58,Persona Física - Espanyola,Superfície_m2,56981
2019,2,Eixample,7,la Dreta de l'Eixample,58,Persona Física - Estrangera,Superfície_m2,1743
2019,2,Eixample,7,la Dreta de l'Eixample,58,Societats anònimes,Superfície_m2,369
2019,2,Eixample,7,la Dreta de l'Eixample,58,Societats responsabilitat limitada,Superfície_m2,6658
2019,2,Eixample,7,la Dreta de l'Eixample,58,Associacions,Superfície_m2,78
2019,2,Eixample,7,la Dreta de l'Eixample,58,Comunitats de propietaris en règim de propietat horitzontal,Superfície_m2,40
2019,2,Eixample,7,la Dreta de l'Eixample,58,Congregacions i institucions religioses,Superfície_m2,80
2019,2,Eixample,7,la Dreta de l'Eixample,58,No consta,Superfície_m2,559
2019,2,Eixample,7,la Dreta de l'Eixample,59,Persona Física - Espanyola,Superfície_m2,64789
2019,2,Eixample,7,la Dreta de l'Eixample,59,Persona Física - Estrangera,Superfície_m2,2006
2019,2,Eixample,7,la Dreta de l'Eixample,59,Societats anònimes,Superfície_m2,4747
2019,2,Eixample,7,la Dreta de l'Eixample,59,Societats responsabilitat limitada,Superfície_m2,10200
2019,2,Eixample,7,la Dreta de l'Eixample,59,Associacions,Superfície_m2,7489
2019,2,Eixample,7,la Dreta de l'Eixample,59,Comunitats de propietaris en règim de propietat horitzontal,Superfície_m2,37
2019,2,Eixample,7,la Dreta de l'Eixample,59,Congregacions i institucions religioses,Superfície_m2,882
2019,2,Eixample,7,la Dreta de l'Eixample,59,No consta,Superfície_m2,1115
2019,2,Eixample,7,la Dreta de l'Eixample,60,Persona Física - Espanyola,Superfície_m2,63651
2019,2,Eixample,7,la Dreta de l'Eixample,60,Persona Física - Estrangera,Superfície_m2,2866
2019,2,Eixample,7,la Dreta de l'Eixample,60,Societats anònimes,Superfície_m2,2965
2019,2,Eixample,7,la Dreta de l'Eixample,60,Societats responsabilitat limitada,Superfície_m2,21444
2019,2,Eixample,7,la Dreta de l'Eixample,60,Associacions,Superfície_m2,326
2019,2,Eixample,7,la Dreta de l'Eixample,60,No consta,Superfície_m2,1274
2019,2,Eixample,7,la Dreta de l'Eixample,61,Persona Física - Espanyola,Superfície_m2,49416
2019,2,Eixample,7,la Dreta de l'Eixample,61,Persona Física - Estrangera,Superfície_m2,2906
2019,2,Eixample,7,la Dreta de l'Eixample,61,Societats anònimes,Superfície_m2,474
2019,2,Eixample,7,la Dreta de l'Eixample,61,Societats responsabilitat limitada,Superfície_m2,3434
2019,2,Eixample,7,la Dreta de l'Eixample,61,Societats comanditàries,Superfície_m2,295
2019,2,Eixample,7,la Dreta de l'Eixample,61,Comunitats de béns,Superfície_m2,102
2019,2,Eixample,7,la Dreta de l'Eixample,61,Associacions,Superfície_m2,145
2019,2,Eixample,7,la Dreta de l'Eixample,61,No consta,Superfície_m2,552
2019,2,Eixample,7,la Dreta de l'Eixample,62,Persona Física - Espanyola,Superfície_m2,62612
2019,2,Eixample,7,la Dreta de l'Eixample,62,Persona Física - Estrangera,Superfície_m2,4883
2019,2,Eixample,7,la Dreta de l'Eixample,62,Societats anònimes,Superfície_m2,4039
2019,2,Eixample,7,la Dreta de l'Eixample,62,Societats responsabilitat limitada,Superfície_m2,20361
2019,2,Eixample,7,la Dreta de l'Eixample,62,Comunitats de béns,Superfície_m2,518
2019,2,Eixample,7,la Dreta de l'Eixample,62,Associacions,Superfície_m2,99
2019,2,Eixample,7,la Dreta de l'Eixample,62,Unions temporales d'empreses,Superfície_m2,140
2019,2,Eixample,7,la Dreta de l'Eixample,62,Altres tipus no definits,Superfície_m2,1800
2019,2,Eixample,7,la Dreta de l'Eixample,62,No consta,Superfície_m2,1941
2019,2,Eixample,7,la Dreta de l'Eixample,63,Persona Física - Espanyola,Superfície_m2,63223
2019,2,Eixample,7,la Dreta de l'Eixample,63,Persona Física - Estrangera,Superfície_m2,3472
2019,2,Eixample,7,la Dreta de l'Eixample,63,Societats anònimes,Superfície_m2,3939
2019,2,Eixample,7,la Dreta de l'Eixample,63,Societats responsabilitat limitada,Superfície_m2,26687
2019,2,Eixample,7,la Dreta de l'Eixample,63,Associacions,Superfície_m2,634
2019,2,Eixample,7,la Dreta de l'Eixample,63,Entitats estrangeres,Superfície_m2,222
2019,2,Eixample,7,la Dreta de l'Eixample,63,Congregacions i institucions religioses,Superfície_m2,396
2019,2,Eixample,7,la Dreta de l'Eixample,63,Altres tipus no definits,Superfície_m2,216
2019,2,Eixample,7,la Dreta de l'Eixample,63,No consta,Superfície_m2,1089
2019,2,Eixample,7,la Dreta de l'Eixample,64,Persona Física - Espanyola,Superfície_m2,56769
2019,2,Eixample,7,la Dreta de l'Eixample,64,Persona Física - Estrangera,Superfície_m2,2974
2019,2,Eixample,7,la Dreta de l'Eixample,64,Societats anònimes,Superfície_m2,2170
2019,2,Eixample,7,la Dreta de l'Eixample,64,Societats responsabilitat limitada,Superfície_m2,11316
2019,2,Eixample,7,la Dreta de l'Eixample,64,Comunitats de béns,Superfície_m2,182
2019,2,Eixample,7,la Dreta de l'Eixample,64,Associacions,Superfície_m2,1056
2019,2,Eixample,7,la Dreta de l'Eixample,64,Congregacions i institucions religioses,Superfície_m2,1404
2019,2,Eixample,7,la Dreta de l'Eixample,64,No consta,Superfície_m2,990
2019,2,Eixample,7,la Dreta de l'Eixample,65,Persona Física - Espanyola,Superfície_m2,64299
2019,2,Eixample,7,la Dreta de l'Eixample,65,Persona Física - Estrangera,Superfície_m2,3294
2019,2,Eixample,7,la Dreta de l'Eixample,65,Societats anònimes,Superfície_m2,5763
2019,2,Eixample,7,la Dreta de l'Eixample,65,Societats responsabilitat limitada,Superfície_m2,14737
2019,2,Eixample,7,la Dreta de l'Eixample,65,Comunitats de béns,Superfície_m2,350
2019,2,Eixample,7,la Dreta de l'Eixample,65,Associacions,Superfície_m2,669
2019,2,Eixample,7,la Dreta de l'Eixample,65,Corporacions locals,Superfície_m2,731
2019,2,Eixample,7,la Dreta de l'Eixample,65,Congregacions i institucions religioses,Superfície_m2,696
2019,2,Eixample,7,la Dreta de l'Eixample,65,Altres tipus no definits,Superfície_m2,83
2019,2,Eixample,7,la Dreta de l'Eixample,65,No consta,Superfície_m2,3857
2019,2,Eixample,7,la Dreta de l'Eixample,66,Persona Física - Espanyola,Superfície_m2,69555
2019,2,Eixample,7,la Dreta de l'Eixample,66,Persona Física - Estrangera,Superfície_m2,2473
2019,2,Eixample,7,la Dreta de l'Eixample,66,Societats anònimes,Superfície_m2,485
2019,2,Eixample,7,la Dreta de l'Eixample,66,Societats responsabilitat limitada,Superfície_m2,6009
2019,2,Eixample,7,la Dreta de l'Eixample,66,Comunitats de béns,Superfície_m2,30
2019,2,Eixample,7,la Dreta de l'Eixample,66,Associacions,Superfície_m2,274
2019,2,Eixample,7,la Dreta de l'Eixample,66,Corporacions locals,Superfície_m2,151
2019,2,Eixample,7,la Dreta de l'Eixample,66,No consta,Superfície_m2,1474
2019,2,Eixample,7,la Dreta de l'Eixample,67,Persona Física - Espanyola,Superfície_m2,61519
2019,2,Eixample,7,la Dreta de l'Eixample,67,Persona Física - Estrangera,Superfície_m2,1995
2019,2,Eixample,7,la Dreta de l'Eixample,67,Societats anònimes,Superfície_m2,3244
2019,2,Eixample,7,la Dreta de l'Eixample,67,Societats responsabilitat limitada,Superfície_m2,8899
2019,2,Eixample,7,la Dreta de l'Eixample,67,Comunitats de béns,Superfície_m2,222
2019,2,Eixample,7,la Dreta de l'Eixample,67,Associacions,Superfície_m2,304
2019,2,Eixample,7,la Dreta de l'Eixample,67,Congregacions i institucions religioses,Superfície_m2,380
2019,2,Eixample,7,la Dreta de l'Eixample,67,No consta,Superfície_m2,717
2019,2,Eixample,7,la Dreta de l'Eixample,68,Persona Física - Espanyola,Superfície_m2,57730
2019,2,Eixample,7,la Dreta de l'Eixample,68,Persona Física - Estrangera,Superfície_m2,1550
2019,2,Eixample,7,la Dreta de l'Eixample,68,Societats anònimes,Superfície_m2,3574
2019,2,Eixample,7,la Dreta de l'Eixample,68,Societats responsabilitat limitada,Superfície_m2,12840
2019,2,Eixample,7,la Dreta de l'Eixample,68,Associacions,Superfície_m2,1874
2019,2,Eixample,7,la Dreta de l'Eixample,68,Congregacions i institucions religioses,Superfície_m2,196
2019,2,Eixample,7,la Dreta de l'Eixample,68,No consta,Superfície_m2,1177
2019,2,Eixample,7,la Dreta de l'Eixample,69,Persona Física - Espanyola,Superfície_m2,52040
2019,2,Eixample,7,la Dreta de l'Eixample,69,Persona Física - Estrangera,Superfície_m2,4110
2019,2,Eixample,7,la Dreta de l'Eixample,69,Societats anònimes,Superfície_m2,2878
2019,2,Eixample,7,la Dreta de l'Eixample,69,Societats responsabilitat limitada,Superfície_m2,8015
