Any,Codi_districte,Nom_districte,Codi_barri,Nom_barri,Seccio_censal,Desc_tipus_propietari,Concepte,Nombre
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,58,Societats anònimes,Superfície_m2,6782
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,58,Societats responsabilitat limitada,Superfície_m2,17756
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,58,Entitats estrangeres,Superfície_m2,291
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,58,No consta,Superfície_m2,2051
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,59,Persona Física - Espanyola,Superfície_m2,85618
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,59,Persona Física - Estrangera,Superfície_m2,5233
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,59,Societats anònimes,Superfície_m2,10406
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,59,Societats responsabilitat limitada,Superfície_m2,19401
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,59,Comunitats de béns,Superfície_m2,6096
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,59,Establiments permanents d'entitats no residents a Espanya,Superfície_m2,2832
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,59,No consta,Superfície_m2,2338
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,60,Persona Física - Espanyola,Superfície_m2,68784
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,60,Persona Física - Estrangera,Superfície_m2,3477
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,60,Societats anònimes,Superfície_m2,1636
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,60,Societats responsabilitat limitada,Superfície_m2,11877
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,60,Associacions,Superfície_m2,1540
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,60,Entitats estrangeres,Superfície_m2,226
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,60,Congregacions i institucions religioses,Superfície_m2,129
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,60,No consta,Superfície_m2,1604
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,61,Persona Física - Espanyola,Superfície_m2,59589
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,61,Persona Física - Estrangera,Superfície_m2,1672
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,61,Societats anònimes,Superfície_m2,3523
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,61,Societats responsabilitat limitada,Superfície_m2,18013
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,61,Associacions,Superfície_m2,214
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,61,Congregacions i institucions religioses,Superfície_m2,238
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,61,No consta,Superfície_m2,1112
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,62,Persona Física - Espanyola,Superfície_m2,75800
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,62,Persona Física - Estrangera,Superfície_m2,2607
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,62,Societats anònimes,Superfície_m2,3036
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,62,Societats responsabilitat limitada,Superfície_m2,10710
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,62,Entitats estrangeres,Superfície_m2,132
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,62,No consta,Superfície_m2,1722
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,63,Persona Física - Espanyola,Superfície_m2,72311
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,63,Persona Física - Estrangera,Superfície_m2,1401
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,63,Societats anònimes,Superfície_m2,1037
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,63,Societats responsabilitat limitada,Superfície_m2,12663
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,63,Comunitats de béns,Superfície_m2,2670
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,63,Associacions,Superfície_m2,1185
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,63,Corporacions locals,Superfície_m2,60
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,63,No consta,Superfície_m2,841
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,64,Persona Física - Espanyola,Superfície_m2,71905
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,64,Persona Física - Estrangera,Superfície_m2,3356
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,64,Societats anònimes,Superfície_m2,4665
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,64,Societats responsabilitat limitada,Superfície_m2,7890
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,64,Comunitats de béns,Superfície_m2,99
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,64,Associacions,Superfície_m2,515
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,64,No consta,Superfície_m2,1122
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,65,Persona Física - Espanyola,Superfície_m2,83692
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,65,Persona Física - Estrangera,Superfície_m2,1182
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,65,Societats anònimes,Superfície_m2,4800
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,65,Societats responsabilitat limitada,Superfície_m2,15637
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,65,Comunitats de béns,Superfície_m2,73
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,65,Congregacions i institucions religioses,Superfície_m2,223
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,65,No consta,Superfície_m2,2231
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,66,Persona Física - Espanyola,Superfície_m2,62314
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,66,Persona Física - Estrangera,Superfície_m2,3332
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,66,Societats anònimes,Superfície_m2,11182
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,66,Societats responsabilitat limitada,Superfície_m2,21489
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,66,Associacions,Superfície_m2,2454
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,66,Entitats estrangeres,Superfície_m2,126
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,66,No consta,Superfície_m2,857
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,67,Persona Física - Espanyola,Superfície_m2,67587
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,67,Persona Física - Estrangera,Superfície_m2,2450
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,67,Societats anònimes,Superfície_m2,8387
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,67,Societats responsabilitat limitada,Superfície_m2,27383
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,67,Comunitats de béns,Superfície_m2,1584
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,67,Entitats estrangeres,Superfície_m2,953
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,67,No consta,Superfície_m2,770
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,68,Persona Física - Espanyola,Superfície_m2,82909
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,68,Persona Física - Estrangera,Superfície_m2,3693
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,68,Societats anònimes,Superfície_m2,6328
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,68,Societats responsabilitat limitada,Superfície_m2,19993
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,68,Associacions,Superfície_m2,130
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,68,Entitats estrangeres,Superfície_m2,2181
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,68,Altres tipus no definits,Superfície_m2,116
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,68,No consta,Superfície_m2,1049
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,69,Persona Física - Espanyola,Superfície_m2,79886
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,69,Persona Física - Estrangera,Superfície_m2,1668
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,69,Societats anònimes,Superfície_m2,6553
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,69,Societats responsabilitat limitada,Superfície_m2,10957
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,69,Associacions,Superfície_m2,167
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,69,"Societats civils, amb o sense personalitat jurídica",Superfície_m2,198
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,69,Corporacions locals,Superfície_m2,142
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,69,Congregacions i institucions religioses,Superfície_m2,1243
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,69,No consta,Superfície_m2,1618
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,70,Persona Física - Espanyola,Superfície_m2,62071
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,70,Persona Física - Estrangera,Superfície_m2,2909
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,70,Societats anònimes,Superfície_m2,1061
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,70,Societats responsabilitat limitada,Superfície_m2,11728
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,70,Comunitats de béns,Superfície_m2,6368
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,70,Associacions,Superfície_m2,497
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,70,Corporacions locals,Superfície_m2,209
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,70,Congregacions i institucions religioses,Superfície_m2,78
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,70,Òrgans de l'Administració de l'Estat i comunitats autònomes,Superfície_m2,256
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,70,No consta,Superfície_m2,1558
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,71,Persona Física - Espanyola,Superfície_m2,67949
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,71,Persona Física - Estrangera,Superfície_m2,1617
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,71,Societats anònimes,Superfície_m2,5506
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,71,Societats responsabilitat limitada,Superfície_m2,8997
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,71,Comunitats de béns,Superfície_m2,912
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,71,Associacions,Superfície_m2,4134
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,71,Entitats estrangeres,Superfície_m2,268
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,71,Congregacions i institucions religioses,Superfície_m2,67
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,71,No consta,Superfície_m2,648
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,72,Persona Física - Espanyola,Superfície_m2,67924
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,72,Persona Física - Estrangera,Superfície_m2,2679
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,72,Societats anònimes,Superfície_m2,2886
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,72,Societats responsabilitat limitada,Superfície_m2,15017
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,72,Comunitats de béns,Superfície_m2,79
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,72,Associacions,Superfície_m2,3358
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,72,No consta,Superfície_m2,789
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,73,Persona Física - Espanyola,Superfície_m2,67463
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,73,Persona Física - Estrangera,Superfície_m2,1749
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,73,Societats anònimes,Superfície_m2,5105
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,73,Societats responsabilitat limitada,Superfície_m2,9772
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,73,Comunitats de béns,Superfície_m2,64
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,73,Associacions,Superfície_m2,737
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,73,Òrgans de l'Administració de l'Estat i comunitats autònomes,Superfície_m2,309
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,73,No consta,Superfície_m2,1422
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,74,Persona Física - Espanyola,Superfície_m2,78938
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,74,Persona Física - Estrangera,Superfície_m2,2625
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,74,Societats anònimes,Superfície_m2,6104
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,74,Societats responsabilitat limitada,Superfície_m2,11097
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,74,Comunitats de béns,Superfície_m2,105
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,74,Associacions,Superfície_m2,265
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,74,Congregacions i institucions religioses,Superfície_m2,342
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,74,No consta,Superfície_m2,915
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,75,Persona Física - Espanyola,Superfície_m2,80561
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,75,Persona Física - Estrangera,Superfície_m2,3473
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,75,Societats anònimes,Superfície_m2,1528
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,75,Societats responsabilitat limitada,Superfície_m2,16561
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,75,Comunitats de béns,Superfície_m2,46
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,75,Societats cooperatives,Superfície_m2,94
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,75,Associacions,Superfície_m2,103
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,75,Congregacions i institucions religioses,Superfície_m2,333
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,75,No consta,Superfície_m2,834
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,76,Persona Física - Espanyola,Superfície_m2,66359
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,76,Persona Física - Estrangera,Superfície_m2,1217
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,76,Societats anònimes,Superfície_m2,2351
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,76,Societats responsabilitat limitada,Superfície_m2,13096
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,76,No consta,Superfície_m2,1960
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,77,Persona Física - Espanyola,Superfície_m2,63837
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,77,Persona Física - Estrangera,Superfície_m2,2778
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,77,Societats anònimes,Superfície_m2,836
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,77,Societats responsabilitat limitada,Superfície_m2,16337
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,77,Associacions,Superfície_m2,754
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,77,Comunitats de propietaris en règim de propietat horitzontal,Superfície_m2,147
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,77,No consta,Superfície_m2,1080
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,78,Persona Física - Espanyola,Superfície_m2,90254
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,78,Persona Física - Estrangera,Superfície_m2,1843
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,78,Societats anònimes,Superfície_m2,1175
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,78,Societats responsabilitat limitada,Superfície_m2,15824
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,78,Comunitats de béns,Superfície_m2,178
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,78,Associacions,Superfície_m2,5355
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,78,Comunitats de propietaris en règim de propietat horitzontal,Superfície_m2,113
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,78,Entitats estrangeres,Superfície_m2,171
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,78,No consta,Superfície_m2,989
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,79,Persona Física - Espanyola,Superfície_m2,53832
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,79,Persona Física - Estrangera,Superfície_m2,1221
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,79,Societats anònimes,Superfície_m2,2218
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,79,Societats responsabilitat limitada,Superfície_m2,1629
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,79,No consta,Superfície_m2,1304
2018,5,Sarrià-Sant Gervasi,27,el Putget i Farró,80,Persona Física - Espanyola,Superfície_m2,50042
2018,5,Sarrià-Sant Gervasi,27,el Putget i Farró,80,Persona Física - Estrangera,Superfície_m2,1408
2018,5,Sarrià-Sant Gervasi,27,el Putget i Farró,80,Societats anònimes,Superfície_m2,1543
2018,5,Sarrià-Sant Gervasi,27,el Putget i Farró,80,Societats responsabilitat limitada,Superfície_m2,12748
2018,5,Sarrià-Sant Gervasi,27,el Putget i Farró,80,Comunitats de béns,Superfície_m2,1751
2018,5,Sarrià-Sant Gervasi,27,el Putget i Farró,80,Associacions,Superfície_m2,330
2018,5,Sarrià-Sant Gervasi,27,el Putget i Farró,80,Corporacions locals,Superfície_m2,1188
2018,5,Sarrià-Sant Gervasi,27,el Putget i Farró,80,No consta,Superfície_m2,888
2018,5,Sarrià-Sant Gervasi,27,el Putget i Farró,81,Persona Física - Espanyola,Superfície_m2,63778
2018,5,Sarrià-Sant Gervasi,27,el Putget i Farró,81,Persona Física - Estrangera,Superfície_m2,2070
2018,5,Sarrià-Sant Gervasi,27,el Putget i Farró,81,Societats anònimes,Superfície_m2,1662
2018,5,Sarrià-Sant Gervasi,27,el Putget i Farró,81,Societats responsabilitat limitada,Superfície_m2,7091
2018,5,Sarrià-Sant Gervasi,27,el Putget i Farró,81,Comunitats de béns,Superfície_m2,2864
2018,5,Sarrià-Sant Gervasi,27,el Putget i Farró,81,Associacions,Superfície_m2,2270
2018,5,Sarrià-Sant Gervasi,27,el Putget i Farró,81,Congregacions i institucions religioses,Superfície_m2,87
2018,5,Sarrià-Sant Gervasi,27,el Putget i Farró,81,No consta,Superfície_m2,2641
2018,5,Sarrià-Sant Gervasi,27,el Putget i Farró,82,Persona Física - Espanyola,Superfície_m2,58966
2018,5,Sarrià-Sant Gervasi,27,el Putget i Farró,82,Persona Física - Estrangera,Superfície_m2,2010
2018,5,Sarrià-Sant Gervasi,27,el Putget i Farró,82,Societats anònimes,Superfície_m2,1598
2018,5,Sarrià-Sant Gervasi,27,el Putget i Farró,82,Societats responsabilitat limitada,Superfície_m2,7381
2018,5,Sarrià-Sant Gervasi,27,el Putget i Farró,82,Comunitats de béns,Superfície_m2,364
2018,5,Sarrià-Sant Gervasi,27,el Putget i Farró,82,Associacions,Superfície_m2,1505
2018,5,Sarrià-Sant Gervasi,27,el Putget i Farró,82,Congregacions i institucions religioses,Superfície_m2,1573
2018,5,Sarrià-Sant Gervasi,27,el Putget i Farró,82,Òrgans de l'Administració de l'Estat i comunitats autònomes,Superfície_m2,53
2018,5,Sarrià-Sant Gervasi,27,el Putget i Farró,82,No consta,Superfície_m2,1998
2018,5,Sarrià-Sant Gervasi,27,el Putget i Farró,83,Persona Física - Espanyola,Superfície_m2,51754
2018,5,Sarrià-Sant Gervasi,27,el Putget i Farró,83,Persona Física - Estrangera,Superfície_m2,990
2018,5,Sarrià-Sant Gervasi,27,el Putget i Farró,83,Societats anònimes,Superfície_m2,2850
2018,5,Sarrià-Sant Gervasi,27,el Putget i Farró,83,Societats responsabilitat limitada,Superfície_m2,3552
2018,5,Sarrià-Sant Gervasi,27,el Putget i Farró,83,Comunitats de béns,Superfície_m2,67
2018,5,Sarrià-Sant Gervasi,27,el Putget i Farró,83,Associacions,Superfície_m2,219
2018,5,Sarrià-Sant Gervasi,27,el Putget i Farró,83,Congregacions i institucions religioses,Superfície_m2,226
2018,5,Sarrià-Sant Gervasi,27,el Putget i Farró,83,No consta,Superfície_m2,1238
2018,5,Sarrià-Sant Gervasi,27,el Putget i Farró,84,Persona Física - Espanyola,Superfície_m2,49711
2018,5,Sarrià-Sant Gervasi,27,el Putget i Farró,84,Persona Física - Estrangera,Superfície_m2,1576
2018,5,Sarrià-Sant Gervasi,27,el Putget i Farró,84,Societats anònimes,Superfície_m2,844
2018,5,Sarrià-Sant Gervasi,27,el Putget i Farró,84,Societats responsabilitat limitada,Superfície_m2,7704
2018,5,Sarrià-Sant Gervasi,27,el Putget i Farró,84,Associacions,Superfície_m2,225
2018,5,Sarrià-Sant Gervasi,27,el Putget i Farró,84,No consta,Superfície_m2,2057
2018,5,Sarrià-Sant Gervasi,27,el Putget i Farró,85,Persona Física - Espanyola,Superfície_m2,48706
2018,5,Sarrià-Sant Gervasi,27,el Putget i Farró,85,Persona Física - Estrangera,Superfície_m2,1462
2018,5,Sarrià-Sant Gervasi,27,el Putget i Farró,85,Societats anònimes,Superfície_m2,1812
2018,5,Sarrià-Sant Gervasi,27,el Putget i Farró,85,Societats responsabilitat limitada,Superfície_m2,3870
2018,5,Sarrià-Sant Gervasi,27,el Putget i Farró,85,Comunitats de béns,Superfície_m2,67
2018,5,Sarrià-Sant Gervasi,27,el Putget i Farró,85,No consta,Superfície_m2,1733
2018,5,Sarrià-Sant Gervasi,27,el Putget i Farró,86,Persona Física - Espanyola,Superfície_m2,43514
2018,5,Sarrià-Sant Gervasi,27,el Putget i Farró,86,Persona Física - Estrangera,Superfície_m2,1463
2018,5,Sarrià-Sant Gervasi,27,el Putget i Farró,86,Societats anònimes,Superfície_m2,5321
2018,5,Sarrià-Sant Gervasi,27,el Putget i Farró,86,Societats responsabilitat limitada,Superfície_m2,9072
2018,5,Sarrià-Sant Gervasi,27,el Putget i Farró,86,Congregacions i institucions religioses,Superfície_m2,30
2018,5,Sarrià-Sant Gervasi,27,el Putget i Farró,86,No consta,Superfície_m2,1275
2018,5,Sarrià-Sant Gervasi,27,el Putget i Farró,87,Persona Física - Espanyola,Superfície_m2,71284
2018,5,Sarrià-Sant Gervasi,27,el Putget i Farró,87,Persona Física - Estrangera,Superfície_m2,1118
2018,5,Sarrià-Sant Gervasi,27,el Putget i Farró,87,Societats anònimes,Superfície_m2,6310
2018,5,Sarrià-Sant Gervasi,27,el Putget i Farró,87,Societats responsabilitat limitada,Superfície_m2,9293
2018,5,Sarrià-Sant Gervasi,27,el Putget i Farró,87,Altres tipus no definits,Superfície_m2,42
2018,5,Sarrià-Sant Gervasi,27,el Putget i Farró,87,No consta,Superfície_m2,1427
2018,5,Sarrià-Sant Gervasi,27,el Putget i Farró,88,Persona Física - Espanyola,Superfície_m2,68039
2018,5,Sarrià-Sant Gervasi,27,el Putget i Farró,88,Persona Física - Estrangera,Superfície_m2,1172
2018,5,Sarrià-Sant Gervasi,27,el Putget i Farró,88,Societats anònimes,Superfície_m2,1945
2018,5,Sarrià-Sant Gervasi,27,el Putget i Farró,88,Societats responsabilitat limitada,Superfície_m2,4732
2018,5,Sarrià-Sant Gervasi,27,el Putget i Farró,88,Societats comanditàries,Superfície_m2,212
2018,5,Sarrià-Sant Gervasi,27,el Putget i Farró,88,Associacions,Superfície_m2,291
2018,5,Sarrià-Sant Gervasi,27,el Putget i Farró,88,No consta,Superfície_m2,1742
2018,5,Sarrià-Sant Gervasi,27,el Putget i Farró,89,Persona Física - Espanyola,Superfície_m2,67974
2018,5,Sarrià-Sant Gervasi,27,el Putget i Farró,89,Persona Física - Estrangera,Superfície_m2,2372
2018,5,Sarrià-Sant Gervasi,27,el Putget i Farró,89,Societats anònimes,Superfície_m2,690
2018,5,Sarrià-Sant Gervasi,27,el Putget i Farró,89,Societats responsabilitat limitada,Superfície_m2,10508
2018,5,Sarrià-Sant Gervasi,27,el Putget i Farró,89,Comunitats de béns,Superfície_m2,889
2018,5,Sarrià-Sant Gervasi,27,el Putget i Farró,89,Associacions,Superfície_m2,721
2018,5,Sarrià-Sant Gervasi,27,el Putget i Farró,89,Entitats estrangeres,Superfície_m2,126
2018,5,Sarrià-Sant Gervasi,27,el Putget i Farró,89,Organismes públics,Superfície_m2,705
2018,5,Sarrià-Sant Gervasi,27,el Putget i Farró,89,Congregacions i institucions religioses,Superfície_m2,850
2018,5,Sarrià-Sant Gervasi,27,el Putget i Farró,89,No consta,Superfície_m2,3351
2018,5,Sarrià-Sant Gervasi,27,el Putget i Farró,90,Persona Física - Espanyola,Superfície_m2,71563
2018,5,Sarrià-Sant Gervasi,27,el Putget i Farró,90,Persona Física - Estrangera,Superfície_m2,2108
2018,5,Sarrià-Sant Gervasi,27,el Putget i Farró,90,Societats anònimes,Superfície_m2,3442
2018,5,Sarrià-Sant Gervasi,27,el Putget i Farró,90,Societats responsabilitat limitada,Superfície_m2,10095
2018,5,Sarrià-Sant Gervasi,27,el Putget i Farró,90,Associacions,Superfície_m2,44
2018,5,Sarrià-Sant Gervasi,27,el Putget i Farró,90,Corporacions locals,Superfície_m2,169
2018,5,Sarrià-Sant Gervasi,27,el Putget i Farró,90,Congregacions i institucions religioses,Superfície_m2,48
2018,5,Sarrià-Sant Gervasi,27,el Putget i Farró,90,No consta,Superfície_m2,1392
2018,5,Sarrià-Sant Gervasi,27,el Putget i Farró,91,Persona Física - Espanyola,Superfície_m2,54938
