id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
3036626,Apartment with 2 suites - Gothic,9478280,Pia Hankö,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.386705355627200,2.175210546384850,Entire home/apt,180,3,14,2018-07-18,0.37,29,263
3038394,"5 Bedrooms 2 baths, Sagrada Familia",4640690,Edu,Gràcia,el Camp d'en Grassot i Gràcia Nova,41.402500930213300,2.1692901437750400,Entire home/apt,200,3,101,2018-12-10,1.80,4,28
3040073,APARTMENT NEAR SAGRADA FAMILIA¡¡¡¡¡¡,3289975,Carmela,Horta-Guinardó,el Guinardó,41.41763960281910,2.177259075117850,Entire home/apt,100,2,156,2019-01-03,2.77,1,252
3044112,Sunny 3 bedrooms sagrada familia !,10044989,Vincent,Eixample,la Dreta de l'Eixample,41.39255748306980,2.1588700776865200,Entire home/apt,165,3,3,2017-02-08,0.06,20,360
3045137,ROMANTIC CHIC GOTHIC  - Salomó Ben Adret nº14,3657456,Reyes,Ciutat Vella,el Barri Gòtic,41.38222891314040,2.175122483507530,Entire home/apt,149,3,177,2019-01-10,3.25,2,270
3046326,Quiet & Central flat for 4/5px - Wifi,15465424,Emilie & Jerome Team,Eixample,Sant Antoni,41.376236813368200,2.1623365781161900,Entire home/apt,63,3,190,2018-12-24,3.41,1,351
3046491,Modern flat in San Antoni close to Pl. Universidad,3399123,Eberhard&Aurélie@Es-Flats,Eixample,Sant Antoni,41.38014102243190,2.160699645624260,Entire home/apt,160,2,134,2018-12-29,2.38,13,353
3046776,"Clean, sunny and cozy room with balcony, Camp Nou",9547606,Miyya,Les Corts,la Maternitat i Sant Ramon,41.37745065935500,2.1254568260092200,Private room,14,2,24,2018-10-18,0.42,8,334
3048746,Room with Private bathroom suite AC,15521380,Angel,Eixample,Sant Antoni,41.379785877904200,2.1587520169091200,Private room,29,3,168,2018-11-02,2.99,1,176
3054715,Cozy private rooms,15366340,Anabel,Nou Barris,la Prosperitat,41.44391265763210,2.1809287547798000,Private room,36,1,88,2019-01-04,1.59,1,362
3063249,"Tu casa en Barcelona,céntrico ",15592785,Sandra,Gràcia,la Vila de Gràcia,41.40255748991170,2.1515832186972900,Private room,150,1,1,2016-06-06,0.03,1,365
3067560,Tourist apartment Mallorca Sibelius,15609974,Jorge,Sant Martí,el Camp de l'Arpa del Clot,41.40968669524320,2.1855643299258300,Entire home/apt,75,4,65,2018-12-27,1.19,1,203
3072349,Room with PRIVATE LIVINGROOM and BATH in center,15635203,Héctor & Sara,Eixample,la Dreta de l'Eixample,41.38667980872650,2.1668968258976800,Private room,62,3,311,2019-01-12,5.53,1,21
3078253,Habitación individual en sants,15140892,Aida,Sants-Montjuïc,Hostafrancs,41.378830912479600,2.1427575326811300,Private room,30,1,11,2018-10-07,0.22,1,289
3081744,Rooms in Barcelona (3 people=2 rooms),15681396,Gabriela,Sant Martí,la Verneda i la Pau,41.42321990035300,2.2020555315389000,Private room,25,1,38,2018-09-16,0.67,3,294
3082152,Unforgettable attic with terrace,7906740,Angeles,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,41.40212369833050,2.1449358690162000,Entire home/apt,50,1,313,2018-12-28,5.60,5,150
3082703,Apartment with terrace in Poble Sec,15685749,Montse,Sants-Montjuïc,el Poble Sec,41.37419335147590,2.1654611445566200,Entire home/apt,90,5,115,2019-01-02,2.05,2,201
3083439,CENTRIC & COZY IDEAL FOR COUPLES,8649224,Sonia,Eixample,la Dreta de l'Eixample,41.394264261659,2.1651722027972100,Entire home/apt,55,32,10,2018-01-14,0.23,2,319
3085988,"IN THE CENTER OF THE CITY, COOL APT",2339500,Javier,Eixample,la Nova Esquerra de l'Eixample,41.38217530831260,2.155417992977130,Entire home/apt,135,6,53,2019-01-04,0.94,1,74
3087648,Penthouse Illa De La Llum,10730981,Artur,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,41.40462208305520,2.2144099892471800,Entire home/apt,970,4,0,,,5,289
3089510,"Disfruta del sol, las vistas y el descanso en este apartamento con terraza.",1141201,Ricard,Gràcia,la Vila de Gràcia,41.39909367989020,2.1591781615412500,Entire home/apt,115,3,202,2019-01-12,3.75,5,207
3092259, Double bed room + private bathroom,15726842,Zulma,Eixample,la Sagrada Família,41.407281046057400,2.1795504418988700,Private room,39,2,19,2017-11-04,0.34,2,0
3096803,SUNNY STUDIO WITH  SPA & TERRACE,4369049,Ariadna,Gràcia,la Vila de Gràcia,41.3972936985934,2.1546576305141700,Entire home/apt,95,3,222,2018-12-25,4.15,2,197
3097044,Penthouse with terrace / Pl Cat,10380563,Tendency,Eixample,l'Antiga Esquerra de l'Eixample,41.38670641837270,2.1602076741647000,Entire home/apt,500,3,28,2018-12-18,0.57,44,335
3097242,Apt for 4 people near Pl Catalunya MC,10380563,Tendency,Eixample,l'Antiga Esquerra de l'Eixample,41.38704502824250,2.1619139924153300,Entire home/apt,300,3,16,2018-11-26,0.81,44,308
3097333,Apt for 6 near Plaza Catalunya MD,10380563,Tendency,Eixample,l'Antiga Esquerra de l'Eixample,41.38622241591410,2.160581598288930,Entire home/apt,152,3,38,2018-12-25,1.14,44,281
3097481,Apartment for 6 near Plaza Cataluna MB,10380563,Tendency,Eixample,l'Antiga Esquerra de l'Eixample,41.386439296503000,2.1600906818586800,Entire home/apt,300,3,9,2018-01-01,0.31,44,342
3097541,Apt for 4 people near Pl Catalunya MK,10380563,Tendency,Eixample,l'Antiga Esquerra de l'Eixample,41.38708542689660,2.160601704353090,Entire home/apt,300,3,13,2018-12-27,0.68,44,332
3097665,Apt for 4 people near Pl Catalunya MF,10380563,Tendency,Eixample,l'Antiga Esquerra de l'Eixample,41.38690533808400,2.161612800959500,Entire home/apt,100,3,12,2018-12-11,0.64,44,204
3097962,In the Mood for Barcelona,15754992,Sergi,Eixample,la Sagrada Família,41.40775310003640,2.1747765388544700,Private room,40,2,60,2016-11-06,1.07,1,1
3098203,Nice Room in BCN,15755491,Barcelona,Sant Martí,el Parc i la Llacuna del Poblenou,41.394014462221400,2.186463306014920,Private room,82,1,0,,,1,0
3099145,2 Bedrooms apartment in RamblaCatalunya (5pax) M4,10380563,Tendency,Eixample,la Dreta de l'Eixample,41.389414735540300,2.163900434448890,Entire home/apt,115,3,51,2018-12-15,1.42,44,295
3100451,Lovely apartment with a terrace,9478280,Pia Hankö,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.3851968074363,2.1786881224502000,Entire home/apt,156,3,53,2018-11-01,1.20,29,142
3102505,Suite B&B Raco de Sant Pau,15705357,Alexia,Ciutat Vella,el Raval,41.37510239664540,2.168678460707270,Private room,55,1,234,2018-12-28,4.20,6,183
3107243,1562 - AB Plaça Espanya 2-2 - Trendy 3-Bedroom Eixample Apartment near Plaça d´Espanya,4459553,Eva&Jacques,Eixample,la Nova Esquerra de l'Eixample,41.380628515565200,2.147294766233500,Entire home/apt,500,2,9,2018-11-04,0.27,196,343
3107710,1563 - AB Plaça Espanya 2-1 - Classy 3-Bedroom Eixample Apartment near Plaça d´Espanya,4459553,Eva&Jacques,Eixample,la Nova Esquerra de l'Eixample,41.380078954503900,2.1475153323522100,Entire home/apt,580,2,13,2018-12-10,0.41,196,365
3107762,1927 - AB Gràcia Charm Apartment 1-1 - Trendy 3-Bedroom Apartment with a Balcony in Gràcia,4459553,Eva&Jacques,Gràcia,la Vila de Gràcia,41.40322030687040,2.1537578925190900,Entire home/apt,400,2,12,2018-12-02,0.22,196,274
3107793,1564 - AB Plaça Espanya 4-4 - Spacious 3-Bedroom Eixample Apartment near Plaça d´Espanya,4459553,Eva&Jacques,Eixample,la Nova Esquerra de l'Eixample,41.38000466296730,2.148492053809310,Entire home/apt,600,2,7,2018-06-19,0.13,196,326
3107902,Cosy room Sagrada Familia,10658063,Valeria,Eixample,la Sagrada Família,41.40418444448400,2.1811899527260000,Private room,50,2,132,2018-12-30,2.35,1,347
3108648,Penthouse Illa Del Llac,10730981,Artur,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,41.408672232493000,2.2151847264950100,Entire home/apt,1000,4,3,2018-07-20,0.06,5,364
3108830,Penthouse Selva De Mar,10730981,Artur,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,41.403850065564200,2.214789089158440,Entire home/apt,700,4,1,2017-07-04,0.05,5,364
3108879,1758 - AB Plaça Espanya P-3 - Lovely 3-Bedroom Eixample Apartment near Plaça d´Espanya,4459553,Eva&Jacques,Eixample,la Nova Esquerra de l'Eixample,41.37867213761570,2.147246112925640,Entire home/apt,500,2,18,2018-12-17,0.32,196,365
3109700,Barceló,1405013,"Bcn Clols Apartments, S.L.",Eixample,la Dreta de l'Eixample,41.39286513063790,2.1712900147532800,Entire home/apt,215,2,6,2018-10-18,0.20,16,339
3109814,Spacious 4br Designer Apartment,4212095,Elio / Wilken,Eixample,l'Antiga Esquerra de l'Eixample,41.39440317932070,2.154322295752800,Entire home/apt,105,2,150,2018-12-26,2.70,17,52
3110029,3 bedrooms apartment near Passeig de Gràcia,1405013,"Bcn Clols Apartments, S.L.",Eixample,la Dreta de l'Eixample,41.39213282845210,2.1719627415614300,Entire home/apt,192,2,6,2018-11-19,0.17,16,323
3110443,Charming 3 bedrooms apartment,1405013,"Bcn Clols Apartments, S.L.",Eixample,la Dreta de l'Eixample,41.3923619952524,2.169731177893000,Entire home/apt,192,2,7,2018-09-17,0.15,16,322
3110723,3 Bedrooms apartment close to Passeig de Gràcia,1405013,"Bcn Clols Apartments, S.L.",Eixample,la Dreta de l'Eixample,41.39292097903050,2.1714476660185000,Entire home/apt,230,2,10,2018-09-13,0.22,16,316
3117404,Flat close to sants station & Metro (WIFI&NETFLIX),15841044,Marc,Sants-Montjuïc,Sants,41.37861537567200,2.131487770039560,Entire home/apt,120,4,93,2018-11-30,1.68,1,165
3117453,Beautiful apartment in Eixample,9478280,Pia Hankö,Eixample,la Dreta de l'Eixample,41.39797105686670,2.1700206441036100,Entire home/apt,145,3,35,2018-12-27,0.62,29,343
3118547,double room with balcony,15844325,Jean-Michel,Sant Martí,el Camp de l'Arpa del Clot,41.41455367085220,2.184538176415500,Private room,26,1,28,2018-09-25,0.50,1,270
3118639,Espacioso apartamento con jardín.,11817710,Salònica,Sants-Montjuïc,la Font de la Guatlla,41.371062910254800,2.1444260150954800,Entire home/apt,110,2,76,2019-01-02,1.40,1,357
3118841,"3 bed, sunny terrace, WiFi",15846191,Lucy,Sants-Montjuïc,el Poble Sec,41.37358690789850,2.1611959381131800,Entire home/apt,40,2,185,2019-01-13,3.33,1,145
3126493,Small room in Artist's house,762513,Marcela,Eixample,l'Antiga Esquerra de l'Eixample,41.38807699643030,2.161403060788110,Private room,26,31,19,2018-10-23,0.40,3,188
3127256,Lovely Roger de Flor,1391607,Aline,Eixample,la Dreta de l'Eixample,41.39918513240120,2.1739624230819400,Entire home/apt,95,3,21,2018-10-27,0.38,95,5
3127809,Apartment For Rent Near Camp Nou,15884961,Pilar,Sants-Montjuïc,Sants - Badal,41.37546673561040,2.1253977755320100,Entire home/apt,105,3,32,2018-08-28,0.57,11,260
3131114,"3  bedrooms, Placa Sagrada Familia",299462,Stay U-Nique,Eixample,la Sagrada Família,41.40286120540080,2.173189810346230,Entire home/apt,196,4,95,2018-11-01,1.69,77,331
3131215,GARDEN IN DOWNTOWN AREA EIXAMPLE,3937003,Pedro,Eixample,la Nova Esquerra de l'Eixample,41.382010525744200,2.155704544199100,Entire home/apt,50,32,128,2016-10-23,2.30,10,216
3131680,Modern Apartment in Bohemian Gràcia,480528,Andrei,Gràcia,la Vila de Gràcia,41.40208478416850,2.1585136066181400,Entire home/apt,89,2,55,2018-11-02,1.06,16,0
3134505,Six-persons Flat Near Camp Nou,15884961,Pilar,Sants-Montjuïc,Sants - Badal,41.37356782468760,2.127295180017710,Entire home/apt,120,3,47,2019-01-02,0.86,11,265
3139108,Nice and confortable apartment,9141076,Alicia,Gràcia,la Vila de Gràcia,41.405837808538500,2.161291547783370,Entire home/apt,165,3,139,2019-01-02,2.53,2,162
3141215,Appt Barcelone close to the beach !,15949622,Mohamed,Sant Martí,el Poblenou,41.398219983794100,2.2051608435993500,Private room,60,2,3,2014-08-10,0.05,1,365
3142425,Bright double room with terase,15955326,Laila,Sants-Montjuïc,el Poble Sec,41.37363848127330,2.1579486718671400,Private room,34,2,120,2018-12-16,2.15,2,203
3144050,apartamento 4 habitaciones céntrico,16032822,Rosa,Eixample,Sant Antoni,41.376009383484900,2.1553809362554500,Entire home/apt,140,1,57,2016-10-30,1.02,1,8
3144104,Luxury Apartment in the city center,6944520,Flor,Eixample,Sant Antoni,41.37591999867140,2.160037866016710,Entire home/apt,120,2,365,2019-01-10,6.57,1,193
3145978,Habitación doble o single. ,15971506,Sonia Y Alireza,Horta-Guinardó,el Guinardó,41.41918278696940,2.173656456380110,Private room,40,1,15,2017-05-28,0.28,1,358
3147005,SWEET SUITE IN A NICE STREET!!!!,2006133,Bruce,Eixample,l'Antiga Esquerra de l'Eixample,41.38712412295890,2.1606844547084500,Private room,55,2,146,2018-10-01,2.61,2,85
3158706,"Quiet & lovely  5"" to the beach",16028594,Manuela,Sant Martí,el Poblenou,41.39856003171660,2.199416493601870,Entire home/apt,68,2,246,2018-12-17,4.37,1,255
3160003,Bohemian Rhapsody 5 Beds in Gracia,131794,Damien,Gràcia,la Vila de Gràcia,41.40298123211950,2.1523340804499600,Entire home/apt,169,2,117,2018-12-10,2.14,24,341
3162501,Cool & Hip Flat near the beach,9128708,Dany,Ciutat Vella,la Barceloneta,41.381435244748100,2.1936472740815400,Entire home/apt,80,31,24,2018-12-16,0.44,1,194
3163248,AMAZING 2 BED. WITH PRIVATE TERRACE,612665,Oscar,Eixample,la Dreta de l'Eixample,41.38963827456070,2.1759241570944000,Entire home/apt,160,3,113,2018-12-17,2.01,8,187
3163251,NEW apt w/VIEWS Sagrada Familia,567180,Suite Home,Eixample,la Sagrada Família,41.407269494367700,2.17366935596752,Entire home/apt,220,4,64,2018-12-02,1.20,9,8
3164408,Duplex next to the beach and center,942210,Pia,Sant Martí,el Poblenou,41.40424090572350,2.205851034298050,Entire home/apt,120,3,15,2018-11-13,0.27,4,359
3167271,Piso con estilo propio y vistas a la Sagrada Familia,1029387,Andres,Eixample,la Sagrada Família,41.406344187899500,2.1754245011167100,Entire home/apt,90,2,147,2019-01-14,2.64,1,263
3171271,Bonita y espléndida  habitación,16074716,Manuel  Y Gardenia,Horta-Guinardó,Horta,41.43560669778980,2.1599241929896700,Private room,25,3,45,2018-06-06,0.83,1,351
3172290,Central Apartment fo 5 guests (3 Bedrooms) G0,10380563,Tendency,Eixample,la Dreta de l'Eixample,41.39224483140920,2.1709056909633100,Entire home/apt,500,3,51,2018-12-29,1.37,44,339
3172525,Central Apartment fo 5 guests (3 Bedrooms) G5,10380563,Tendency,Eixample,la Dreta de l'Eixample,41.392500808592200,2.1701915044205700,Entire home/apt,500,3,35,2018-11-19,1.07,44,350
3172654,Central Apartment fo 5 guests (3 Bedrooms) G1,10380563,Tendency,Eixample,la Dreta de l'Eixample,41.3941663763154,2.170005874163740,Entire home/apt,500,3,7,2018-12-27,0.19,44,353
3173002,Central Apartment fo 4 guests (2 Bedrooms) G2,10380563,Tendency,Eixample,la Dreta de l'Eixample,41.39243879691460,2.1701362238180100,Entire home/apt,500,3,20,2018-12-30,0.73,44,358
3173095,Central Apartment fo 4 guests (2 Bedrooms) G3,10380563,Tendency,Eixample,la Dreta de l'Eixample,41.3924410473966,2.1711038583534900,Entire home/apt,500,3,13,2018-12-27,0.46,44,350
3180085,Central Apartment fo 4 guests (2 Bedrooms) G4,10380563,Tendency,Eixample,la Dreta de l'Eixample,41.39357606705520,2.1700345221321000,Entire home/apt,500,3,32,2018-12-26,1.03,44,337
3180157,Central Luxury Penthouse 6 guests (3 Bedrooms) AG,10380563,Tendency,Eixample,la Dreta de l'Eixample,41.39289573220540,2.1700783835733300,Entire home/apt,1000,3,14,2018-10-29,0.41,44,320
3181996,"Private room with romantic balcony,center Gòtic.",16133934,Sofía,Ciutat Vella,el Barri Gòtic,41.38015976021410,2.1760174857968700,Private room,42,1,189,2019-01-04,3.50,1,12
3184753,Sunny centrally 2 bedroom apartment,10856286,Martin,Eixample,l'Antiga Esquerra de l'Eixample,41.38600556293840,2.157586175516940,Entire home/apt,90,7,26,2018-08-24,0.47,2,0
3184869,Ideal habitación Sagrada Familia,16146885,Maria,Sant Martí,el Parc i la Llacuna del Poblenou,41.4008678934006,2.1903034278810500,Private room,30,2,182,2019-01-03,3.29,3,322
3184899,Habitación privada Sagrada Familia ,16146885,Maria,Sant Martí,el Parc i la Llacuna del Poblenou,41.402373463032700,2.192009265407610,Private room,30,2,213,2019-01-04,3.83,3,340
3186049,Habitación Suite Sagrada Familia,16146885,Maria,Sant Martí,el Parc i la Llacuna del Poblenou,41.40217854287320,2.19021648437929,Private room,30,2,237,2019-01-05,4.24,3,330
3187625,Bonito piso antiguo con terraza,15291118,Berta,Eixample,la Dreta de l'Eixample,41.391467476664,2.175708030298540,Entire home/apt,125,32,0,,,1,365
3187818,"SPACIOUS & CLASSY, FAMILY&BIZ FRIENDLY HUTB007798",16161952,Maria Fernanda,Eixample,la Sagrada Família,41.400670310672300,2.1738821523693200,Entire home/apt,160,3,125,2019-01-06,2.24,1,357
3189106,Market Suites,2320210,Kim,Sant Martí,el Camp de l'Arpa del Clot,41.407600192036300,2.183710953545680,Entire home/apt,119,3,11,2017-08-12,0.20,47,277
3189367,Nice apartment just by Las Ramblas,2108468,Carlotta,Ciutat Vella,el Barri Gòtic,41.380081975213400,2.1748902988557700,Private room,180,2,5,2018-06-14,0.23,9,113
3189453,Cozy flat @Raval,12122023,Laura,Ciutat Vella,el Raval,41.378006095821700,2.1653845259207500,Private room,28,1,48,2018-09-24,0.92,1,0
3189694,Barcelona very bright apartment!!,16169486,Meritxell & Octavi,Sants-Montjuïc,el Poble Sec,41.371558520141100,2.1659853956923300,Entire home/apt,80,3,86,2018-12-24,2.11,1,264
3190905,Apartamento en Torre Agbar.,16174380,Núria,Sant Martí,el Clot,41.41064937566810,2.191890820077780,Entire home/apt,100,2,29,2018-12-17,0.66,1,29
3191774,Sagrada Familia area - Rosselló 1,135703,Nick,Eixample,la Dreta de l'Eixample,41.40098696005730,2.16874724232039,Entire home/apt,186,2,219,2018-12-31,3.93,13,264
3196697,Rooftop flat with a 40m2 terrace,480528,Andrei,Eixample,Sant Antoni,41.38324811956750,2.161495545917400,Entire home/apt,99,3,73,2018-12-25,1.31,16,329
3202494,LOFT / Artist Studio,2445386,Su,Sants-Montjuïc,la Font de la Guatlla,41.371575509500400,2.149266356704820,Private room,60,4,6,2018-06-04,0.65,1,365
3202837,"CITY CENTRE APOLO LOFT  4 BEDROOMS, near Ramblas",2009370,Elena,Sants-Montjuïc,el Poble Sec,41.37433416357120,2.1712906777041800,Entire home/apt,240,3,89,2019-01-06,3.11,4,41
3208280,Quite Double-Bedroom in BCN centre,16254950,René,Sant Martí,el Parc i la Llacuna del Poblenou,41.390330847980600,2.18473198565801,Private room,60,3,8,2016-05-29,0.15,1,364
3212167,Perfect spot for your hollidays!!!,5021111,Paola,Sants-Montjuïc,el Poble Sec,41.37337670372400,2.164868763753830,Entire home/apt,140,1,288,2018-12-31,5.24,1,288
3212697,Habitacion en barcelona (raval),16141323,Laura,Ciutat Vella,el Raval,41.37826723612720,2.1696473456609100,Private room,30,15,0,,,1,0
3214078,Spacious Apartment just by Las Ramblas,2108468,Carlotta,Ciutat Vella,el Raval,41.379502460666800,2.174667859061030,Private room,200,2,15,2017-08-07,0.31,9,165
3215566,Spacious Apartment with Terrace in the Center,491007,Inobooking,Eixample,l'Antiga Esquerra de l'Eixample,41.38670907807450,2.1590993091592100,Entire home/apt,174,1,18,2018-12-20,0.84,11,40
3216746,Spacious Apartment Barcelona Center,491007,Inobooking,Eixample,l'Antiga Esquerra de l'Eixample,41.38724502766990,2.158779422191990,Entire home/apt,174,1,42,2018-11-26,1.50,11,66
3218014,Nice apartment near CampNou Stadium FCB - Wi-Fi,6057270,Gemma & Alex,Les Corts,la Maternitat i Sant Ramon,41.3793014637646,2.12555102633237,Entire home/apt,59,2,211,2018-12-12,3.82,9,255
3218456,PL. ESPAÑA FANTASTIC APARTAMENT,16296537,Daniel,Eixample,la Nova Esquerra de l'Eixample,41.37791394354210,2.1506518221056800,Entire home/apt,90,3,69,2018-12-24,1.26,1,194
3219190,"Terrace, Paseo de Gracia!!!!!",4627509,Barbara,Eixample,l'Antiga Esquerra de l'Eixample,41.389044227554900,2.1624226174403300,Entire home/apt,95,3,225,2018-12-30,4.03,2,339
3221449,Go Exploring from a Cheerful Flat in a Cosmopolitan Area,6709450,Alessandro,Gràcia,la Vila de Gràcia,41.40246835967960,2.1595231808606600,Entire home/apt,134,3,164,2019-01-09,3.04,6,208
3221997,Perfect flat for your holidays!!,7066746,Francisco Y Sonia,Sants-Montjuïc,el Poble Sec,41.37420974914330,2.165905430602020,Entire home/apt,75,3,319,2018-12-20,5.80,1,260
3226298,Modern and central in Eixample,1275637,Jerome & Co,Eixample,l'Antiga Esquerra de l'Eixample,41.3842885343884,2.157036094495960,Entire home/apt,100,3,87,2019-01-03,1.77,33,338
3226740,Factory Apartment PobleNouBarcelona,396363,Oscar And Diego,Sant Martí,Provençals del Poblenou,41.41047081214160,2.2033632483618800,Entire home/apt,111,2,3,2017-06-30,0.06,93,356
3226863,Bailén Garden Barcelona,396363,Oscar And Diego,Eixample,la Dreta de l'Eixample,41.396550866395900,2.171455119095520,Entire home/apt,115,2,9,2018-11-21,0.22,93,356
3227507,Secretary Barcelona,396363,Oscar And Diego,Gràcia,el Camp d'en Grassot i Gràcia Nova,41.40861185482790,2.1651760794829500,Entire home/apt,115,2,4,2018-11-02,0.07,93,352
3227954,Books Ambient (3),396363,Oscar And Diego,Eixample,Sant Antoni,41.37820479460100,2.162458612693950,Entire home/apt,102,2,7,2018-11-24,0.45,93,340
3228036,Books Ambient (4),396363,Oscar And Diego,Eixample,Sant Antoni,41.37844512788020,2.162498086268110,Entire home/apt,102,2,3,2018-06-03,0.21,93,342
3228173,Books Ambient (5),396363,Oscar And Diego,Eixample,Sant Antoni,41.37613210431340,2.1620326321970600,Entire home/apt,102,2,3,2016-05-16,0.08,93,334
3228260,Vila Olimpica Beach Barcelona,396363,Oscar And Diego,Sant Martí,la Vila Olímpica del Poblenou,41.39028898417510,2.199331822504180,Entire home/apt,242,2,5,2018-01-28,0.09,93,285
3232283,1679 - AB Princep Jordi - Trendy 2-Bedroom Apartment Steps from Plaça d´Espanya,4459553,Eva&Jacques,Sants-Montjuïc,Hostafrancs,41.37564767479300,2.1469427891768900,Entire home/apt,350,2,5,2018-08-11,0.09,196,52
3232397,1792 - AB Passeig de Gràcia Corsega - Cosy Apartment with 75m2 Private Terrace near Passeig de Gràcia,4459553,Eva&Jacques,Eixample,l'Antiga Esquerra de l'Eixample,41.392504620212600,2.1546456584528800,Entire home/apt,560,2,15,2018-10-29,1.21,196,334
3234029,Vintage - North Station,2439400,Guillermo,Eixample,el Fort Pienc,41.39338710946190,2.179570664774050,Entire home/apt,116,2,31,2019-01-05,0.67,42,312
3235517,Wow! 3 bedroom 3 bathroom apartment,299462,Stay U-Nique,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,41.3987895714431,2.147574721458270,Entire home/apt,228,4,79,2019-01-04,1.42,77,286
3236114,Sunny Doble room..,15705357,Alexia,Ciutat Vella,el Raval,41.376337262333800,2.1668645542001200,Private room,55,1,203,2018-12-29,3.64,6,333
3236923,Big apartment with a lovely terrace,9478280,Pia Hankö,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.384776558262400,2.1857469729767700,Entire home/apt,225,3,74,2018-12-09,1.39,29,247
3240744,"Double Room, Center city",15705357,Alexia,Eixample,Sant Antoni,41.3759063247292,2.1665849041327300,Private room,44,1,189,2018-12-18,3.39,6,362
3242608,Bright 2 DB + 2 BTH in BCN Centre,1744516,Silvia & Luís,Eixample,la Dreta de l'Eixample,41.39656987402540,2.1748890606263,Entire home/apt,145,3,10,2018-10-15,0.18,18,307
3242919,Big room with terrace in Barcelona,7946190,Pablo,Eixample,l'Antiga Esquerra de l'Eixample,41.385354471443600,2.1622164062314200,Private room,50,2,44,2018-05-01,0.90,1,12
3243398,The bArceloft (Barcelona licensed apartment ),10044989,Vincent,Sants-Montjuïc,el Poble Sec,41.37412251290310,2.1666814299917800,Entire home/apt,35,5,43,2018-12-30,1.91,20,27
3244036,Apartment in the heart of Eixample (B31P1),1013855,Alex,Eixample,la Nova Esquerra de l'Eixample,41.38485609141650,2.153175882963620,Entire home/apt,70,3,70,2018-12-31,1.29,8,334
3245032,Wow! Best location for up to 4,299462,Stay U-Nique,Eixample,l'Antiga Esquerra de l'Eixample,41.39183013073070,2.1543958698228500,Entire home/apt,186,4,94,2018-12-20,1.68,77,289
3246212,Double room in Barcelona for 2 people,15681396,Gabriela,Sant Martí,la Verneda i la Pau,41.42142999224720,2.202068365109040,Private room,60,1,15,2018-10-10,0.28,3,365
3247212,double exterior room 15 m2,16425067,Margarita,Sant Andreu,Navas,41.41911351915120,2.181808947386150,Private room,35,2,5,2016-08-14,0.16,1,0
3250179,Charming and bright in the center,953719,Maria,Eixample,Sant Antoni,41.38061314748280,2.1623111967374100,Entire home/apt,69,32,4,2018-10-03,0.07,2,303
3251692,Centric Big Room in Sant Antoni,7255295,Nika,Eixample,Sant Antoni,41.377587764498100,2.16332423261216,Private room,22,4,26,2018-12-15,1.32,1,146
3252884,Confortable apartment in the centre,3733897,Mim,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.3838551087531,2.183378477449580,Entire home/apt,55,32,6,2018-10-04,0.11,2,284
3254447,Charming near the Sagrada Familia,1275637,Jerome & Co,Eixample,la Sagrada Família,41.40601480952980,2.1749286813514200,Entire home/apt,100,3,84,2019-01-06,1.85,33,301
3254605,COSY DOUBLE ROOM In PLAZA ESPAÑA/EIXAMPLE,16460237,Debla,Eixample,la Nova Esquerra de l'Eixample,41.378169493462300,2.1506513673798700,Private room,40,2,5,2017-10-22,0.32,2,0
3255204,Reformed apartment in Gràcia. Rent for months.,2590119,David,Gràcia,la Vila de Gràcia,41.40370811057810,2.1562119043409500,Entire home/apt,46,32,17,2018-11-27,0.37,1,105
3255276,STYLISH FLAT IN THE CENTER OF BCN,7741370,Alba,Eixample,Sant Antoni,41.3784575290115,2.1586114119599900,Entire home/apt,119,2,193,2018-12-23,3.46,3,120
3256638,2 Bedrooms 2 bathrooms Center Apart,14181056,Jeronimo Y Tarás,Eixample,Sant Antoni,41.376371107271200,2.160650715329660,Entire home/apt,119,2,212,2019-01-09,3.81,1,308
3257033,The Claris Suites I,2320210,Kim,Eixample,la Dreta de l'Eixample,41.394916245444200,2.163847683085510,Entire home/apt,178,3,1,2017-10-02,0.06,47,296
3257364,Cozy apartment in Sagrada Familia,16473035,Eloy,Eixample,la Sagrada Família,41.40261826366710,2.1767139521080600,Entire home/apt,50,3,163,2018-12-07,2.93,1,322
3261260,Charming Studio in the Old City,1820272,Rosa,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38721452305610,2.1781372385911700,Entire home/apt,40,31,173,2018-11-03,3.10,6,334
3261538,The Claris Suites II,2320210,Kim,Eixample,la Dreta de l'Eixample,41.39360685675820,2.1645622778071700,Entire home/apt,178,3,11,2018-09-12,0.20,47,298
3262748,Se alquila habitación,16499274,Jaime Andres,Gràcia,el Camp d'en Grassot i Gràcia Nova,41.40565658117010,2.1681108765435600,Private room,200,1,0,,,1,364
